time,training_score,logical_score,verbal_score,avg_literacy,location_age,distance,similar_language,is_male,emp_id,turnover
16,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
17,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
18,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
19,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
20,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
21,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
22,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
23,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
24,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
25,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
26,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
27,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
28,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
29,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
30,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Stayed
31,4.647953,1,0,81.83416,25,2.148067,35.49015,1,13,Left
1,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
2,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
3,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
4,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
5,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
6,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
7,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
8,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
9,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
10,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
11,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
12,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
13,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
14,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
15,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
16,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
17,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
18,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
19,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
20,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
21,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
22,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
23,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
24,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
25,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
26,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
27,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Stayed
28,4.882038,0,0,81.29402,8,0.1549564,100,1,14,Left
1,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
2,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
3,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
4,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
5,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
6,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
7,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
8,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
9,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
10,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
11,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
12,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
13,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
14,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
15,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
16,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
17,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
18,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
19,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
20,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
21,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
22,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
23,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
24,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
25,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
26,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
27,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
28,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
29,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
30,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
31,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
32,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
33,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
34,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
35,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
36,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
37,4.716661,4,0,81.26218,26,1.109582,31.88503,1,15,Stayed
1,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
2,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
3,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
4,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
5,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
6,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
7,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
8,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
9,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
10,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
11,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
12,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
13,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
14,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
15,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
16,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
17,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
18,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
19,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
20,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
21,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
22,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
23,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
24,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
25,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
26,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
27,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
28,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
29,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
30,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
31,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
32,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
33,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
34,4.390112,2,6,62.31919,6,0.0168033,19.09937,0,16,Stayed
1,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
2,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
3,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
4,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
5,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
6,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
7,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
8,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
9,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
10,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
11,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
12,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
13,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
14,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
15,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
16,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
17,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
18,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
19,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
20,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
21,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
22,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
23,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
24,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
25,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
26,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
27,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
28,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
29,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
30,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
31,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
32,4.518851,5,1,90.57461,4,0,100,0,17,Stayed
33,4.518851,5,1,90.57461,4,0,100,0,17,Left
1,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
2,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
3,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
4,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
5,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
6,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
7,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
8,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
9,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
10,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
11,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
12,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
13,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
14,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
15,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
16,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
17,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
18,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
19,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
20,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
21,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
22,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
23,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
24,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
25,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
26,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
27,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
28,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
29,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
30,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
31,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
32,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
33,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
34,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
35,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
36,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
37,4.220457,8,11,66.08735,24,1.537192,34.94452,0,18,Stayed
1,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
2,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
3,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
4,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
5,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
6,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
7,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
8,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
9,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
10,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
11,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
12,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
13,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
14,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
15,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
16,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
17,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
18,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
19,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
20,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
21,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
22,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
23,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
24,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
25,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
26,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
27,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
28,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
29,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
30,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
31,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
32,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
33,4.967151,2,0,81.95506,24,0.394862,88.79643,1,19,Stayed
1,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
2,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
3,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
4,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
5,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
6,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
7,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
8,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
9,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
10,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
11,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
12,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
13,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
14,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
15,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
16,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
17,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
18,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
19,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
20,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
21,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
22,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
23,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
24,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
25,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
26,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
27,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
28,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
29,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
30,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
31,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
32,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
33,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
34,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
35,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
36,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
37,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
38,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
39,4.049329,-1,0,80.80043,26,0.9698055,27.38521,0,20,Stayed
1,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
2,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
3,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
4,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
5,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
6,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
7,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
8,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
9,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
10,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
11,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
12,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
13,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
14,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
15,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
16,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
17,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
18,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
19,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
20,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
21,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
22,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
23,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
24,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
25,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
26,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
27,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
28,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
29,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
30,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
31,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
32,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
33,5.006588,6,7,61.4197,27,2.304207,29.99498,0,21,Stayed
1,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
2,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
3,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
4,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
5,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
6,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
7,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
8,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
9,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
10,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
11,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
12,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
13,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
14,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
15,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
16,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
17,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
18,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
19,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
20,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
21,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
22,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
23,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
24,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Stayed
25,4.535969,2,4,71.32062,11,0.8146737,24.31059,0,22,Left
1,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
2,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
3,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
4,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
5,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
6,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
7,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
8,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
9,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
10,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
11,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
12,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
13,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
14,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
15,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
16,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
17,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
18,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
19,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
20,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
21,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
22,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
23,4.674884,10,4,74.89074,10,0,100,0,23,Stayed
24,4.674884,10,4,74.89074,10,0,100,0,23,Left
1,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,24,Stayed
2,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,24,Stayed
3,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,24,Stayed
4,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,24,Stayed
5,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,24,Stayed
6,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,24,Stayed
7,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,24,Stayed
8,4.698563,11,9,82.83797,9,0.3891021,21.32496,1,24,Left
1,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
2,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
3,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
4,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
5,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
6,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
7,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
8,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
9,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
10,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
11,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
12,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
13,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
14,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
15,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
16,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
17,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
18,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
19,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
20,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
21,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
22,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
23,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
24,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
25,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
26,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
27,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
28,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
29,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
30,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
31,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
32,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
33,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
34,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
35,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
36,4.400422,5,9,83.29318,10,0,100,1,25,Stayed
1,4.364947,3,2,74.63516,26,0,100,0,26,Stayed
2,4.364947,3,2,74.63516,26,0,100,0,26,Stayed
3,4.364947,3,2,74.63516,26,0,100,0,26,Stayed
4,4.364947,3,2,74.63516,26,0,100,0,26,Stayed
5,4.364947,3,2,74.63516,26,0,100,0,26,Stayed
6,4.364947,3,2,74.63516,26,0,100,0,26,Stayed
7,4.364947,3,2,74.63516,26,0,100,0,26,Stayed
8,4.364947,3,2,74.63516,26,0,100,0,26,Stayed
